{26/05/25 15:12:03:919}{E1_Impressora}{I} 		 Biblioteca carregada 01.12.06
{26/05/25 15:13:34:840}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:840}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:841}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:13:34:841}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:841}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:841}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:841}{E1_Impressora}{D} 		 43 6F 6E 73 75 6C 74 65 20 70 65 6C 61 20 43 68 61 76 65 20 64 65 20 41 63 65 73 73 6F 20 65 6D 0A
{26/05/25 15:13:34:841}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:33
{26/05/25 15:13:34:841}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , http://www.sefaz.am.gov.br/nfce/consulta
, 1, 1, 0
{26/05/25 15:13:34:841}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:841}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:842}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:842}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:842}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:842}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:842}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:842}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:842}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:842}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:843}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:843}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:843}{E1_Impressora}{D} 		 68 74 74 70 3A 2F 2F 77 77 77 2E 73 65 66 61 7A 2E 61 6D 2E 67 6F 76 2E 62 72 2F 6E 66 63 65 2F 63 6F 6E 73 75 6C 74 61 0A
{26/05/25 15:13:34:843}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:41
{26/05/25 15:13:34:843}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , 1325 0553 1137 9100 0122 6511 7014 0000 2512 4152 3710 
, 1, 1, 0
{26/05/25 15:13:34:843}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:843}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:843}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:844}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:844}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:844}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:844}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:844}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:845}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:845}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:845}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:846}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:847}{E1_Impressora}{D} 		 31 33 32 35 20 30 35 35 33 20 31 31 33 37 20 39 31 30 30 20 30 31 32 32 20 36 35 31 31 20 37 30 31 34 20 30 30 30 30 20 32 35 31 32 20 34 31 35 32 20 33 37 31 30 20 0A
{26/05/25 15:13:34:847}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:56
{26/05/25 15:13:34:847}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:13:34:847}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:847}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:13:34:847}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , CONSUMIDOR NAO IDENTIFICADO
, 1, 9, 0
{26/05/25 15:13:34:847}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:848}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:848}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:848}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:848}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:848}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:848}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:848}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:849}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:13:34:849}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:849}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:849}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:850}{E1_Impressora}{D} 		 43 4F 4E 53 55 4D 49 44 4F 52 20 4E 41 4F 20 49 44 45 4E 54 49 46 49 43 41 44 4F 0A
{26/05/25 15:13:34:851}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:28
{26/05/25 15:13:34:851}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:13:34:851}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:851}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:13:34:851}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , NFC-e n 14000025 Serie 117 14/05/2025 21:17:53
, 1, 9, 0
{26/05/25 15:13:34:851}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:851}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:852}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:852}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:852}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:852}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:852}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:853}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:854}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:13:34:855}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:855}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:855}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:856}{E1_Impressora}{D} 		 4E 46 43 2D 65 20 6E 20 31 34 30 30 30 30 32 35 20 53 65 72 69 65 20 31 31 37 20 31 34 2F 30 35 2F 32 30 32 35 20 32 31 3A 31 37 3A 35 33 0A
{26/05/25 15:13:34:856}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:47
{26/05/25 15:13:34:856}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Protocolo de Autorizacao: 113250012800873
, 1, 9, 0
{26/05/25 15:13:34:856}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:856}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:856}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:857}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:857}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:857}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:857}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:857}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:857}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:13:34:858}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:858}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:858}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:858}{E1_Impressora}{D} 		 50 72 6F 74 6F 63 6F 6C 6F 20 64 65 20 41 75 74 6F 72 69 7A 61 63 61 6F 3A 20 31 31 33 32 35 30 30 31 32 38 30 30 38 37 33 0A
{26/05/25 15:13:34:858}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:42
{26/05/25 15:13:34:858}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Data de Autorizacao: 14/05/2025 21:17:56
, 1, 9, 0
{26/05/25 15:13:34:858}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:858}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:858}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:858}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:859}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:859}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:859}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:859}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:859}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:13:34:859}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:860}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:860}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:860}{E1_Impressora}{D} 		 44 61 74 61 20 64 65 20 41 75 74 6F 72 69 7A 61 63 61 6F 3A 20 31 34 2F 30 35 2F 32 30 32 35 20 32 31 3A 31 37 3A 35 36 0A
{26/05/25 15:13:34:860}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:41
{26/05/25 15:13:34:860}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:13:34:861}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:861}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:13:34:861}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , EMITIDA EM AMBIENTE DE HOMOLOGACAO - SEM VALOR FISCAL
, 1, 1, 0
{26/05/25 15:13:34:861}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:861}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:861}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:861}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:861}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:862}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:862}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:862}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:863}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:863}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:863}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:864}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:864}{E1_Impressora}{D} 		 45 4D 49 54 49 44 41 20 45 4D 20 41 4D 42 49 45 4E 54 45 20 44 45 20 48 4F 4D 4F 4C 4F 47 41 43 41 4F 20 2D 20 53 45 4D 20 56 41 4C 4F 52 20 46 49 53 43 41 4C 0A
{26/05/25 15:13:34:864}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:54
{26/05/25 15:13:34:864}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:13:34:864}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:864}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:13:34:864}{E1_Impressora}{I} 		 DefinePosicao. PARAMETROS:1
{26/05/25 15:13:34:864}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:864}{E1_Impressora}{D} 		 01
{26/05/25 15:13:34:865}{E1_Impressora}{I} 		 DefinePosicao. RETORNO:0
{26/05/25 15:13:34:865}{E1_Impressora}{I} 		 ImpressaoQRCode. PARAMETROS:, http://homnfce.sefaz.am.gov.br/nfceweb/consultarNFCe.jsp?p=13250553113791000122651170140000251241523710|2|2|1|D62197113EAC94571E2F364F4C65426DDD1F6D74<lmodulo>4</lmodulo>, 4, 2
{26/05/25 15:13:34:865}{E1_Impressora}{D} 		 1D 6B 51 00 08 0E 01 AD 00 68 74 74 70 3A 2F 2F 68 6F 6D 6E 66 63 65 2E 73 65 66 61 7A 2E 61 6D 2E 67 6F 76 2E 62 72 2F 6E 66 63 65 77 65 62 2F 63 6F 6E 73 75 6C 74 61 72 4E 46 43 65 2E 6A 73 70 3F 70 3D 31 33 32 35 30 35 35 33 31 31 33 37 39 31 30 30 30 31 32 32 36 35 31 31 37 30 31 34 30 30 30 30 32 35 31 32 34 31 35 32 33 37 31 30 7C 32 7C 32 7C 31 7C 44 36 32 31 39 37 31 31 33 45 41 43 39 34 35 37 31 45 32 46 33 36 34 46 34 43 36 35 34 32 36 44 44 44 31 46 36 44 37 34 3C 6C 6D 6F 64 75 6C 6F 3E 34 3C 2F 6C 6D 6F 64 75 6C 6F 3E 0A
{26/05/25 15:13:34:865}{E1_Impressora}{I} 		 ImpressaoQRCode. RETORNO:0
{26/05/25 15:13:34:865}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Obrigado! Volte Sempre!
, 1, 1, 0
{26/05/25 15:13:34:865}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:865}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:865}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:865}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:865}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:866}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:866}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:866}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:866}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:866}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:866}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:866}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:867}{E1_Impressora}{D} 		 4F 62 72 69 67 61 64 6F 21 20 56 6F 6C 74 65 20 53 65 6D 70 72 65 21 0A
{26/05/25 15:13:34:867}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:24
{26/05/25 15:13:34:867}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Trib.Aprox R$: 0,00 Fed; R$: 0,00 Est; R$: 0,00 Mun.Fonte:IBPT
, 1, 1, 0
{26/05/25 15:13:34:867}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:867}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:867}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:867}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:867}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:867}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:868}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:868}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:868}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:868}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:868}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:868}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:869}{E1_Impressora}{D} 		 54 72 69 62 2E 41 70 72 6F 78 20 52 24 3A 20 30 2C 30 30 20 46 65 64 3B 20 52 24 3A 20 30 2C 30 30 20 45 73 74 3B 20 52 24 3A 20 30 2C 30 30 20 4D 75 6E 2E 46 6F 6E 74 65 3A 49 42 50 54 0A
{26/05/25 15:13:34:869}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:63
{26/05/25 15:13:34:869}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:13:34:869}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:869}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:13:34:869}{E1_Impressora}{I} 		 Corte. PARAMETROS:5
{26/05/25 15:13:34:869}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:869}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:869}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:869}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:870}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:870}{E1_Impressora}{D} 		 1D 56 01
{26/05/25 15:13:34:870}{E1_Impressora}{I} 		 Corte. RETORNO:0
{26/05/25 15:13:47:653}{E1_Impressora}{I} 		 FechaConexaoImpressora
{26/05/25 15:13:47:862}{E1_Impressora}{I} 		 FechaConexaoImpressora. RETORNO:0
{26/05/25 15:13:50:460}{E1_Impressora}{I} 		 FechaConexaoImpressora
{26/05/25 15:13:50:460}{E1_Impressora}{E} 		 FechaConexaoImpressora. RETORNO:-4
