0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_NATCTA;CT1_ATOBRG;CT1_ACET05;CT1_AJ_INF;CT1_05OBRG;CT1_ACATIV
1;  ;40134               ;Canon pesquero                          ;                                        ;                                        ;                                        ;                                        ;2;2;0000000478;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;4013                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40134               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40135               ;Canon hidroenergético                   ;                                        ;                                        ;                                        ;                                        ;2;2;0000000479;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4013                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40135               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40136               ;Canon forestal                          ;                                        ;                                        ;                                        ;                                        ;2;2;0000000480;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;4013                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40136               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4015                ;Derechos aduaneros                      ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;401                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4015                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40151               ;Derechos arancelarios                   ;                                        ;                                        ;                                        ;                                        ;2;2;0000000481;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4015                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40151               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40152               ;Derechos aduaneros por ventas           ;                                        ;                                        ;                                        ;                                        ;2;2;0000000482;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;4015                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40152               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4017                ;Impuesto a la renta                     ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;401                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4017                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40171               ;Renta de tercera categoría              ;                                        ;                                        ;                                        ;                                        ;2;2;0000000483;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;4017                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40171               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40172               ;Renta de cuarta categoría               ;                                        ;                                        ;                                        ;                                        ;2;2;0000000484;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;4017                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40172               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40173               ;Renta de quinta categoría               ;                                        ;                                        ;                                        ;                                        ;2;2;0000000485;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;4017                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40173               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40174               ;Renta de no domiciliados                ;                                        ;                                        ;                                        ;                                        ;2;2;0000000486;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4017                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40174               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4018                ;Otros impuestos                         ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;401                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4018                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40181               ;Impuesto a las transacciones financieras;                                        ;                                        ;                                        ;                                        ;2;2;0000000487;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4018                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40181               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40182               ;Impuesto a los juegos de casino y tragam;                                        ;                                        ;                                        ;                                        ;2;2;0000000488;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;4018                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40182               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40183               ;Tasas por la prestación de servicios púb;                                        ;                                        ;                                        ;                                        ;2;2;0000000489;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4018                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40183               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40184               ;Regalías                                ;                                        ;                                        ;                                        ;                                        ;2;2;0000000490;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;4018                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40184               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40185               ;Impuesto a los dividendos               ;                                        ;                                        ;                                        ;                                        ;2;2;0000000491;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;4018                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40185               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;402                 ;Certificados tributarios                ;                                        ;                                        ;                                        ;                                        ;2;2;0000000492;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;40                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;402                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;403                 ;Instituciones públicas                  ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;40                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;403                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4031                ;ESSALUD                                 ;                                        ;                                        ;                                        ;                                        ;2;2;0000000493;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;403                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4031                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4032                ;ONP                                     ;                                        ;                                        ;                                        ;                                        ;2;2;0000000494;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;403                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4032                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4033                ;Contribución al SENATI                  ;                                        ;                                        ;                                        ;                                        ;2;2;0000000495;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;403                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4033                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4034                ;Contribución al SENCICO                 ;                                        ;                                        ;                                        ;                                        ;2;2;0000000496;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;403                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4034                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4039                ;Otras instituciones                     ;                                        ;                                        ;                                        ;                                        ;2;2;0000000497;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;403                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4039                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;405                 ;Gobiernos regionales                    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000498;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;40                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;405                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;406                 ;Gobiernos locales                       ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;40                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;406                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4061                ;Impuestos                               ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;406                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4061                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40611               ;Impuesto al patrimonio vehicular        ;                                        ;                                        ;                                        ;                                        ;2;2;0000000499;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;4061                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40611               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40612               ;Impuesto a las apuestas                 ;                                        ;                                        ;                                        ;                                        ;2;2;0000000500;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;4061                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40612               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40613               ;Impuesto a los juegos                   ;                                        ;                                        ;                                        ;                                        ;2;2;0000000501;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;4061                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40613               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40614               ;Impuesto de alcabala                    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000502;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;4061                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40614               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40615               ;Impuesto predial                        ;                                        ;                                        ;                                        ;                                        ;2;2;0000000503;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;4061                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40615               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40616               ;Impuesto al rodaje                      ;                                        ;                                        ;                                        ;                                        ;2;2;0000000504;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;4061                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40616               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40617               ;Impuesto a los espectáculos públicos no ;                                        ;                                        ;                                        ;                                        ;2;2;0000000505;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;4061                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40617               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4062                ;Contribuciones                          ;                                        ;                                        ;                                        ;                                        ;2;2;0000000506;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;406                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4062                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4063                ;Tasas                                   ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;406                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4063                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40631               ;Licencia de apertura de establecimientos;                                        ;                                        ;                                        ;                                        ;2;2;0000000507;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;4063                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40631               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40632               ;Transporte público                      ;                                        ;                                        ;                                        ;                                        ;2;2;0000000508;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4063                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40632               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40633               ;Estacionamiento de vehículos            ;                                        ;                                        ;                                        ;                                        ;2;2;0000000509;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;4063                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40633               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40634               ;Servicios públicos o arbitrios          ;                                        ;                                        ;                                        ;                                        ;2;2;0000000510;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4063                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40634               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;40635               ;Servicios administrativos o derechos    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000511;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;4063                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;40635               ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;407                 ;Administradoras de fondos de pensiones  ;                                        ;                                        ;                                        ;                                        ;2;2;0000000512;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;40                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;407                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;408                 ;Empresas prestadoras de servicios de sal;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;40                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;408                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4081                ;Cuenta propia                           ;                                        ;                                        ;                                        ;                                        ;2;2;0000000513;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;408                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4081                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4082                ;Cuenta de terceros                      ;                                        ;                                        ;                                        ;                                        ;2;2;0000000514;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;408                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4082                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;409                 ;Otros costos administrativos e intereses;                                        ;                                        ;                                        ;                                        ;2;2;0000000515;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;40                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;409                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;41                  ;REMUNERACIONES Y PARTICIPACIONES POR PAG;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;41                  ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;411                 ;Remuneraciones por pagar                ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;41                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;411                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4111                ;Sueldos y salarios por pagar            ;                                        ;                                        ;                                        ;                                        ;2;2;0000000516;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;411                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4111                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4112                ;Comisiones por pagar                    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000517;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;411                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4112                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4113                ;Remuneraciones en especie por pagar     ;                                        ;                                        ;                                        ;                                        ;2;2;0000000518;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;411                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4113                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4114                ;Gratificaciones por pagar               ;                                        ;                                        ;                                        ;                                        ;2;2;0000000519;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;411                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4114                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4115                ;Vacaciones por pagar                    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000520;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;411                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4115                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;413                 ;Participación de los trabajadores por pa;                                        ;                                        ;                                        ;                                        ;2;2;0000000521;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;41                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;413                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;415                 ;Beneficios sociales de los trabajadores ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;41                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;415                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4151                ;Compensación por tiempo de servicios    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000522;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;415                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4151                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4152                ;Adelanto de compensación por tiempo de s;                                        ;                                        ;                                        ;                                        ;2;1;0000000523;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;415                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4152                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4153                ;Pensiones y jubilaciones                ;                                        ;                                        ;                                        ;                                        ;2;2;0000000524;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;415                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4153                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;419                 ;Otras remuneraciones y participaciones p;                                        ;                                        ;                                        ;                                        ;2;2;0000000525;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;41                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;419                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;42                  ;CUENTAS POR PAGAR COMERCIALES – TERCEROS;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;42                  ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;421                 ;Facturas, boletas y otros comprobantes p;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;42                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;421                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4211                ;No emitidas                             ;                                        ;                                        ;                                        ;                                        ;2;2;0000000526;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;421                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4211                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4212                ;Emitidas                                ;                                        ;                                        ;                                        ;                                        ;2;2;0000000527;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;421                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4212                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;422                 ;Anticipos a proveedores                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000528;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;42                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;422                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;423                 ;Letras por pagar                        ;                                        ;                                        ;                                        ;                                        ;2;2;0000000529;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;42                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;423                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;424                 ;Honorarios por pagar                    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000530;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;42                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;424                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;43                  ;CUENTAS POR PAGAR COMERCIALES – RELACION;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;43                  ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;431                 ;Facturas, boletas y otros comprobantes p;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;43                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;431                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4311                ;No emitidas                             ;                                        ;                                        ;                                        ;                                        ;2;2;0000000531;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;431                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4311                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;4312                ;Emitidas                                ;                                        ;                                        ;                                        ;                                        ;2;2;0000000532;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;431                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4312                ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;432                 ;Anticipos otorgados                     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000533;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;43                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;432                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
1;  ;433                 ;Letras por Pagar                        ;                                        ;                                        ;                                        ;                                        ;2;2;0000000534;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;43                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;433                 ;  ;2;      ; ;                    ;02;2;2; ;2;2
