0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_AJ_INF;CT1_NATCTA;CT1_ACATIV;CT1_ATOBRG;CT1_ACET05;CT1_05OBRG;CT1_ACAT01;CT1_AT01OB;CT1_ACAT02;CT1_AT02OB;CT1_ACAT03;CT1_AT03OB;CT1_ACAT04;CT1_AT04OB;CT1_NTSPED;CT1_SPEDST;CT1_TPO01;CT1_TPO02;CT1_TPO03;CT1_TPO04
1;  ;610023010           ;BONIFICACIONES                          ;                                        ;                                        ;                                        ;                                        ;2;2;0000000090;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610023010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610024010           ;PREAV/CESANTIA                          ;                                        ;                                        ;                                        ;                                        ;2;2;0000000091;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610024010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610026010           ;AGASAJ. NAV. AVE                        ;                                        ;                                        ;                                        ;                                        ;2;2;0000000092;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610026010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610030100           ;SERVICIOS PROFISIONALES                 ;                                        ;                                        ;                                        ;                                        ;2;2;0000000093;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610030100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610040100           ;VIAJES Y DIETAS                         ;                                        ;                                        ;                                        ;                                        ;2;2;0000000094;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610040100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610050100           ;MATERIALES OFICINAS                     ;                                        ;                                        ;                                        ;                                        ;2;2;0000000095;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610050100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610060100           ;PUBLICIDAD                              ;                                        ;                                        ;                                        ;                                        ;2;2;0000000096;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610060100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610060200           ;PUBLICIDAD                              ;                                        ;                                        ;                                        ;                                        ;2;2;0000000097;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610060200           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610071010           ;COMBUSTIBLES Y LUBRICANTES              ;                                        ;                                        ;                                        ;                                        ;2;2;0000000098;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610071010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610072010           ;REPUESTOS MANTENIMENTO VEHICULOS        ;                                        ;                                        ;                                        ;                                        ;2;2;0000000099;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610072010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610073100           ;DEPRECIONES EDIFICACIONES               ;                                        ;                                        ;                                        ;                                        ;2;2;0000000100;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610073100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610073200           ;DEPRECIACIONES EQUIPOS DE TRANSPORTE    ;                                        ;                                        ;                                        ;                                        ;2;2;0000000101;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610073200           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610073300           ;DEPRECIACIONES MOBILIARIO Y EQUIPOS     ;                                        ;                                        ;                                        ;                                        ;2;2;0000000102;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610073300           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610073400           ;AMORTIZACIONES MEJORAS                  ;                                        ;                                        ;                                        ;                                        ;2;2;0000000103;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610073400           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610073600           ;DEP. HERRAMIENTAS DE TALLER             ;                                        ;                                        ;                                        ;                                        ;2;2;0000000104;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610073600           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610073700           ;DEP. PLANTAS DE ALQUILER                ;                                        ;                                        ;                                        ;                                        ;2;2;0000000105;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610073700           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610074010           ;SEGUROS, PLACAS                         ;                                        ;                                        ;                                        ;                                        ;2;2;0000000106;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610074010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610075010           ;GASTOS NEUMATICOS                       ;                                        ;                                        ;                                        ;                                        ;2;2;0000000107;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610075010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610076010           ;GASTO GAS PROPANO                       ;                                        ;                                        ;                                        ;                                        ;2;2;0000000108;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610076010           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610090100           ;AGUA/LUZ/BASURA                         ;                                        ;                                        ;                                        ;                                        ;2;2;0000000109;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610090100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;610090200           ;AGUA/LUZ/BASURA                         ;                                        ;                                        ;                                        ;                                        ;2;2;0000000110;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;610                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;610090200           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620                 ;GASTOS OPERACIONALES                    ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;6                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620                 ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620300100           ;AJUSTES ANOS ANTERIORES                 ;                                        ;                                        ;                                        ;                                        ;2;2;0000000111;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620300100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620310100           ;GASTO COMBUST. PLANTA ELECTRICA         ;                                        ;                                        ;                                        ;                                        ;2;2;0000000112;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620310100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620310200           ;REPARACION Y MANTENIMENTO PLANTAS       ;                                        ;                                        ;                                        ;                                        ;2;2;0000000113;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620310200           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620310400           ;GASTO PLANTAS HAITI                     ;                                        ;                                        ;                                        ;                                        ;2;2;0000000114;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620310400           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620320100           ;ENTRENAMIENTO FUNCIONARIOS Y EMPLEADOS  ;                                        ;                                        ;                                        ;                                        ;2;2;0000000115;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620320100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620330100           ;LICENCIA MARCA FABRICACION              ;                                        ;                                        ;                                        ;                                        ;2;2;0000000116;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620330100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620350100           ;SEGURO MEDICINA PRIVADA                 ;                                        ;                                        ;                                        ;                                        ;2;2;0000000117;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620350100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620350101           ;GASTOS RESERVA CUENTAS INCOBRABLES      ;                                        ;                                        ;                                        ;                                        ;2;2;0000000118;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620350101           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620360100           ;REPARACION Y  MANTENIMENTO EDIFICACIONES;                                        ;                                        ;                                        ;                                        ;2;2;0000000119;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620360100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620360200           ;REPARACION Y  MANTENIMENTO EDIFICACIONES;                                        ;                                        ;                                        ;                                        ;2;2;0000000120;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620360200           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;620370100           ;VACACIONES                              ;                                        ;                                        ;                                        ;                                        ;2;2;0000000121;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;620                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;620370100           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;690                 ;OTROS GASTOS                            ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;6                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;690                 ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;690000000           ;IMPUESTO SOBRE LA RENTA DIFERIDO        ;                                        ;                                        ;                                        ;                                        ;2;2;0000000122;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;690                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;690000000           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;691000000           ;IMPUESTO ANO ANTERIOR                   ;                                        ;                                        ;                                        ;                                        ;2;2;0000000123;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;6                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;691000000           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
1;  ;700010000           ;GASTO DE IMPUESTO                       ;                                        ;                                        ;                                        ;                                        ;2;2;0000000124;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;700010000           ;  ;2;      ; ;                    ; ;  ; ; ;2;2; ; ; ; ; ; ; ; ;  ; ;  ;  ;  ;  
2;CVD_FILIAL;CVD_CONTA;CVD_ENTREF;CVD_CODPLA;CVD_CTAREF;CVD_CUSTO
