0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_AJ_INF;CT1_NATCTA;CT1_ACATIV;CT1_ATOBRG;CT1_ACET05;CT1_05OBRG;CT1_ACAT01;CT1_AT01OB;CT1_ACAT02;CT1_AT02OB;CT1_ACAT03;CT1_AT03OB;CT1_ACAT04;CT1_AT04OB
1;  ;211506              ;30% IVA RETENCION POR PAGAR             ;                                        ;                                        ;                                        ;                                        ;2;2;77        ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;2115                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211506              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;211507              ;70% IVA RETENCION POR PAGAR             ;                                        ;                                        ;                                        ;                                        ;2;2;78        ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;2115                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211507              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;211508              ;100% IVA RETENCION POR PAGAR            ;                                        ;                                        ;                                        ;                                        ;2;2;79        ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;2115                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211508              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;211509              ;25% IMPUESTO A LA RENTA POR PAGAR (anual;                                        ;                                        ;                                        ;                                        ;2;2;80        ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;2115                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211509              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;211510              ;RETENCION EN LA FUENTE 1X1000 SEGUROS   ;                                        ;                                        ;                                        ;                                        ;2;2;81        ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;2115                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211510              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;2116                ;OTRAS CUENTAS POR PAGAR                 ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;211                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2116                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;211601              ;CUENTAS POR PAGAR RELACIONADAS          ;                                        ;                                        ;                                        ;                                        ;2;2;82        ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;2116                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211601              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;211602              ;CUENTAS POR PAGAR NO RELACIONADAS       ;                                        ;                                        ;                                        ;                                        ;2;2;83        ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;2116                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211602              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;2117                ;OTRAS PROVISIONES                       ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;211                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2117                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;211701              ;PROVISIONES                             ;                                        ;                                        ;                                        ;                                        ;2;2;84        ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;2117                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;211701              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;22                  ;PASIVO NO CORRIENTE                     ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;2                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;22                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221                 ;CUENTAS POR PAGAR LP                    ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;2211                ;CUENTAS POR PAGAR LP                    ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;221                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2211                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221101              ;CUENTAS POR PAGAR LP RELACIONADAS LOCALE;                                        ;                                        ;                                        ;                                        ;2;2;85        ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;2211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221102              ;CUENTAS POR PAGAR LP RELACIONADAS EXTERI;                                        ;                                        ;                                        ;                                        ;2;2;86        ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;2211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221103              ;CUENTAS POR PAGAR LP NO RELACIONADAS LOC;                                        ;                                        ;                                        ;                                        ;2;2;87        ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;2211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221103              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221104              ;CUENTAS POR PAGAR LP NO RELACIONADAS EXT;                                        ;                                        ;                                        ;                                        ;2;2;88        ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;2211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221104              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;2212                ;PRESTAMOS                               ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;221                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2212                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221201              ;BANCOS LOCALES                          ;                                        ;                                        ;                                        ;                                        ;2;2;89        ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;2212                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221201              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221202              ;BANCOS EXTERIOR                         ;                                        ;                                        ;                                        ;                                        ;2;2;90        ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;2212                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221202              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221203              ;ACCIONISTAS LOCALES                     ;                                        ;                                        ;                                        ;                                        ;2;2;91        ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;2212                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221203              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221204              ;ACCIONISTAS LOCALES                     ;                                        ;                                        ;                                        ;                                        ;2;2;92        ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;2212                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221204              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;2213                ;OTRAS PROVISIONES                       ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;221                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2213                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221301              ;JUBILACION PATRONAL                     ;                                        ;                                        ;                                        ;                                        ;2;2;93        ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;2213                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221301              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221302              ;DESAHUCIO                               ;                                        ;                                        ;                                        ;                                        ;2;2;94        ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;2213                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221302              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;221303              ;OTRAS PROVISIONES                       ;                                        ;                                        ;                                        ;                                        ;2;2;95        ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;2213                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;221303              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;3                   ;PATRIMONIO                              ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3                   ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;31                  ;CAPITAL ASIGNADO                        ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;3                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;31                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;311                 ;CAPITAL ASIGNADO                        ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;31                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;311                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;3111                ;CAPITAL ASIGNADO                        ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;311                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3111                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;311101              ;CAPITAL                                 ;                                        ;                                        ;                                        ;                                        ;2;1;96        ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;3111                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;311101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;3112                ;RESERVAS                                ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;311                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3112                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;311201              ;RESERVA LEGAL                           ;                                        ;                                        ;                                        ;                                        ;2;1;97        ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;3112                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;311201              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;311202              ;RESERVA FACULTATIVA                     ;                                        ;                                        ;                                        ;                                        ;2;1;98        ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;3112                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;311202              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;311203              ;OTRAS RESERVAS                          ;                                        ;                                        ;                                        ;                                        ;2;1;99        ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;3112                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;311203              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;32                  ;RESULTADOS GENERALES                    ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;3                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;32                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;321                 ;PERDIDAS Y GANANCIAS                    ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;321                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;3211                ;PERDIDAS Y GANANCIAS                    ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;321                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3211                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;321101              ;UTILIDAD ACUMULADAS                     ;                                        ;                                        ;                                        ;                                        ;2;1;100       ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;3211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;321101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;321102              ;PERDIDAS ACUMULADAS                     ;                                        ;                                        ;                                        ;                                        ;2;1;101       ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;3211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;321102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;321103              ;UTILIDAD DEL EJERCICIO                  ;                                        ;                                        ;                                        ;                                        ;2;1;102       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;3211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;321103              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;321104              ;PERDIDA DEL EJERCICIO                   ;                                        ;                                        ;                                        ;                                        ;2;1;103       ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;3211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;321104              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;4                   ;INGRESOS                                ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4                   ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;41                  ;OPERACIONALES                           ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;41                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;411                 ;INGRESOS OPERACIONALES                  ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;41                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;411                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;4111                ;INGRESOS OPERACIONALES                  ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;411                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4111                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;411101              ;SERVICIO/PRODUCTO 1                     ;                                        ;                                        ;                                        ;                                        ;2;2;104       ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;4111                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;411101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;411102              ;SERVICIO/PRODUCTO 2                     ;                                        ;                                        ;                                        ;                                        ;2;2;105       ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;4111                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;411102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;4112                ;EXPORTACIONES                           ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;411                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4112                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;411201              ;PRODUCTO 1                              ;                                        ;                                        ;                                        ;                                        ;2;2;106       ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;4112                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;411201              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;411202              ;PRODUCTO 2                              ;                                        ;                                        ;                                        ;                                        ;2;2;107       ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;4112                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;411202              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;42                  ;NO OPERACIONALES                        ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;42                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;421                 ;NO OPERACIONALES                        ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;42                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;421                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;4211                ;NO OPERACIONALES                        ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;421                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4211                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;421101              ;INTERESES GANADOS                       ;                                        ;                                        ;                                        ;                                        ;2;2;108       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;421101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;421102              ;UTILIDAD EN VENTA DE ACTIVOS            ;                                        ;                                        ;                                        ;                                        ;2;2;109       ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;4211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;421102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;421103              ;DIVIDENDOS GANADOS                      ;                                        ;                                        ;                                        ;                                        ;2;2;110       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;421103              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;421104              ;GANANCIA POR DIFERENCIA EN CAMBIO REALIZ;                                        ;                                        ;                                        ;                                        ;2;2;111       ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;4211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;421104              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;43                  ;OTROS INGRESOS                          ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;43                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;431                 ;OTROS INGRESOS                          ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;43                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;431                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;4311                ;OTROS INGRESOS                          ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;431                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4311                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;431101              ;INGRESOS EXCENTOS                       ;                                        ;                                        ;                                        ;                                        ;2;2;112       ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;4311                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;431101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5                   ;EGRESOS                                 ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5                   ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;51                  ;COSTOS Y GASTOS                         ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;51                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;511                 ;COSTOS                                  ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;51                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;511                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
