0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_AJ_INF;CT1_NATCTA;CT1_ACATIV;CT1_ATOBRG;CT1_ACET05;CT1_05OBRG;CT1_ACAT01;CT1_AT01OB;CT1_ACAT02;CT1_AT02OB;CT1_ACAT03;CT1_AT03OB;CT1_ACAT04;CT1_AT04OB;CT1_NTSPED;CT1_SPEDST
1;  ;3211000010          ;ALEJANDRO SOTO                          ;                                        ;                                        ;                                        ;                                        ;2;1;0000000085;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.110.00010       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;3211000014          ;INES MORENO                             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000086;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.110.00014       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;3211000016          ;ARNOLDO MENDOZA                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000087;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.110.00016       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;32120               ;GANANCIAS Y PERDIDAS                    ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.120             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;3212000002          ;UTILIDAD DEL EJERCICIO                  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000088;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;32120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.120.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;32140               ;UTILIDADES NO DISTRIBUIDAS              ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.140             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;3214000002          ;UTILIDADES NO DISTRIBUIDAS              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000089;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;32140               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.140.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4                   ;INGRESOS                                ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4                   ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;42                  ;INGRESOS POR HONORARIOS PROFESIONALES   ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.2                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;42110               ;INGRESOS POR HONORARIOS PROFESIONALES   ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;42                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.2.110             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4211000002          ;HONORARIOS PROFESIONALES                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000090;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;42110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.2.110.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4211000006          ;DESCUENTOS SOBRE HONORARIOS             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000091;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;42110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.2.110.00006       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4211000010          ;INGRESOS NO FACTURADOS                  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000092;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;42110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.2.110.00010       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;44                  ;OTROS INGRESOS                          ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;4                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;44110               ;INTERESES GANADOS                       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;44                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.110             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4411000002          ;INTERESES BANCO VENEZOLANO DE CREDITO   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000093;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;44110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.110.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4411000004          ;INTERESES GANADOS BANCO DE VENEZUELA    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000094;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;44110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.110.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4411000008          ;INTERESES GANADOS BANESCO               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000095;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;44110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.110.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4411000014          ;INTERESES GANADOS BANCO PROVINCIAL      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000096;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;44110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.110.00014       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;44120               ;OTROS INGRESOS VARIOS                   ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;44                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.120             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4412000008          ;DESCUENTOS OTORGADOS PROVEEDORES        ;                                        ;                                        ;                                        ;                                        ;2;1;0000000097;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;44120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.120.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;4412000010          ;OTROS INGRESOS                          ;                                        ;                                        ;                                        ;                                        ;2;1;0000000098;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;44120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;4.4.120.00010       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5                   ;EGRESOS                                 ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5                   ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;52                  ;GASTOS ADMINISTRATIVOS                  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000099;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;52110               ;GASTOS DE PERSONAL                      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000100;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000002          ;SUELDOS                                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000101;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000004          ;HORAS EXTRAS                            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000102;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000006          ;SUPLENCIAS Y SUELDOS OCASIONALES        ;                                        ;                                        ;                                        ;                                        ;2;1;0000000103;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00006       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000008          ;SEGURO SOCIAL APORTE PATRONAL           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000104;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000010          ;BONIFICACION ABOGADOS                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000105;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00010       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000012          ;UTILIDADES EMPLEADOS                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000106;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00012       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000016          ;BONO DE ALIMENTACION                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000107;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00016       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000020          ;VACACIONES                              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000108;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00020       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000028          ;LEY DE POLITICA HABITACIONAL            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000109;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00028       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000034          ;BONO DE GUARDERIA                       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000110;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00034       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000036          ;BONO PARA UTILES ESCOLARES              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000111;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00036       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000040          ;PRESTACIONES SOCIALES ( FIDEICOMISO )   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000112;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00040       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000044          ;APORTE AL DIVIDENDO VOLUNTARIO PARA LA C;                                        ;                                        ;                                        ;                                        ;2;1;0000000113;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00044       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000046          ;INDEMNIZACION POR DESPIDO INJUSTIFICADO ;                                        ;                                        ;                                        ;                                        ;2;1;0000000114;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00046       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000050          ;TRASLADO OFIC BARCELONA                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000115;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00050       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000052          ;PARO FORZOSO APORTE PATRONAL            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000116;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00052       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000054          ;DOTACIONES E INCENTIVOS AL PERSONAL     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000117;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00054       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000056          ;RECONOCIMIENTO PERSONAL                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000118;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00056       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000062          ;INCES APORTE PATRONAL                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000119;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00062       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5211000064          ;ASIGNACION VEHICULO                     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000120;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.110.00064       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;52120               ;GASTOS GENERALES                        ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000002          ;CONSUMO TELEFONICO Y FAX                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000121;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000004          ;CONSUMO DE ELECTRICIDAD                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000122;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000006          ;CORREO Y CASILLEROS                     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000123;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00006       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000008          ;ALQUILER DE OFICINAS TORRE BANCARACAS   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000124;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000010          ;ALQUILER DE EQUIPOS                     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000125;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00010       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000012          ;MOBILIARIO Y EQUIPOS                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000126;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00012       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000014          ;GASTOS DE DEPRECIACION DE ACTIVOS       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000127;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00014       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000016          ;MANTENIMIENTO MOBILIARIO Y EQUIPOS DE OF;                                        ;                                        ;                                        ;                                        ;2;1;0000000128;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00016       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000018          ;MANTENIMIENTO DE OFICINAS               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000129;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00018       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000020          ;GASTOS DE VIAJES NACIONALES             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000130;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00020       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000022          ;ATENCIONES Y REPRESENTACIONES           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000131;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00022       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000026          ;PAPELERIA Y MATERIAL DE FOTOCOPIADO     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000132;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00026       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000028          ;HONORARIOS PROFESIONALES DIVERSOS       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000133;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00028       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000030          ;PERDIDA EN CAMBIO MONEDA EXTRANJERA     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000134;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00030       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
